group,variable,value
2141427,London,0
2141427,Los Angeles,0
2141427,Lucca,0
2141427,Ludwigsburg,0
2141427,Lviv,0
2141427,Maldon,0
2141427,Manchester,0
2141427,Marseille,0
2141427,Merthyr Mawr,0
2141427,Middletown,0
2141427,Milan,0
2141427,Minsk,0
2141427,Modena,0
2141427,Moscow,0
2141427,Munich,0
2141427,Mönchengladbach,0
2141427,Nancy,0
2141427,Naples,0
2141427,Narford,0
2141427,New Haven,0
2141427,New Rochelle,0
2141427,New York,0
2141427,Newport,0
2141427,NoInfo,1
2141427,Novara,0
2141427,Oakland,0
2141427,Oswestry,0
2141427,Oxford,0
2141427,Palermo,0
2141427,Paris,0
2141427,Parma,0
2141427,Pavia,0
2141427,Pisa,0
2141427,Poppi,0
2141427,Prato,0
2141427,Princeton,0
2141427,Providence,0
2141427,Queensferry,0
2141427,Ravenna,0
2141427,Rhodes,0
2141427,Riga,0
2141427,Rio de Janeiro,0
2141427,Rome,0
2141427,San Casciano in Val di Pesa,0
2141427,San Gimignano,0
2141427,San Marino,0
2141427,Santiago de Compostela,0
2141427,Sassari,0
2141427,Savona,0
2141427,Schweinfurt,0
2141427,Siena,0
2141427,Skirling,0
2141427,Sonning,0
2141427,South Hadley,0
2141427,St Petersburg,0
2141427,Stanford,0
2141427,Stowe,0
2141427,Stuttgart,0
2141427,Sudbury,0
2141427,Thenford,0
2141427,Tokyo,0
2141427,Tours,0
2141427,Treia,0
2141427,Treviso,0
2141427,Trieste,0
2141427,Trivignano,0
2141427,Turin,0
2141427,University of Notre Dame,0
2141427,Uppsala,0
2141427,Urbana,0
2141427,Vatican City,1
2141427,Venice,0
2141427,Verona,0
2141427,Vienna,0
2141427,Washington,0
2141427,Wellesley,0
2141427,Williamstown,0
2141427,Woodstock,0
2141427,Worcester,0
2141427,Wroclaw,0
2141427,Zurich,0
2141428,Althorp,0
2141428,Amsterdam,0
2141428,Arezzo,0
2141428,Athens,0
2141428,Augsburg,0
2141428,Baltimore,0
2141428,Barcelona,0
2141428,Barga,0
2141428,Berlin,0
2141428,Besançon,0
2141428,Bibbiena,0
2141428,Blenheim Palace,0
2141428,Bloomington,0
2141428,Bologna,0
2141428,Boston,0
2141428,Brunswick,0
2141428,Brussels,0
2141428,Camaldoli,0
2141428,Cambridge,0
2141428,Cambrils,0
2141428,Capaccio,0
2141428,Carpentras,0
2141428,Castiglione,0
2141428,Charlottesville,0
2141428,Chatsworth House,0
2141428,Chicago,0
2141428,Chiusa di Pesio,0
2141428,Cincinnati,0
2141428,Claremont,0
2141428,Cologne,0
2141428,Cologny,0
2141428,Copenhagen,0
2141428,Crowan,0
2141428,Dresden,0
2141428,Dunecht,0
2141428,East of England,0
2141428,Edensor,0
2141428,Edinburgh,0
2141428,England,0
2141428,Europe,0
2141428,Euston,0
2141428,Figline Valdarno,0
2141428,Florence,1
2141428,Fosbury,0
2141428,Frankfurt am Main,0
2141428,Fratta Polesine,0
2141428,Gemeente Amsterdam,0
2141428,Gemeente Den Haag,0
2141428,Geneva,0
2141428,Genoa,0
2141428,Glasgow,0
2141428,Hamburg,0
2141428,Hanover,0
2141428,Iecava,0
2141428,Italy,0
2141428,Ithaca,0
2141428,Jenkintown,0
2141428,Kew,0
2141428,Koper,0
2141428,Latrobe,0
2141428,Leipzig,0
2141428,Livorno,0
2141428,Liège,0
2141428,London,0
2141428,Los Angeles,0
2141428,Lucca,0
2141428,Ludwigsburg,0
2141428,Lviv,0
2141428,Maldon,0
2141428,Manchester,0
2141428,Marseille,0
2141428,Merthyr Mawr,0
2141428,Middletown,0
2141428,Milan,0
2141428,Minsk,0
2141428,Modena,0
2141428,Moscow,0
2141428,Munich,0
2141428,Mönchengladbach,0
2141428,Nancy,0
2141428,Naples,0
2141428,Narford,0
2141428,New Haven,0
2141428,New Rochelle,0
2141428,New York,0
2141428,Newport,0
2141428,NoInfo,2
2141428,Novara,0
2141428,Oakland,0
2141428,Oswestry,0
2141428,Oxford,0
2141428,Palermo,0
2141428,Paris,0
2141428,Parma,0
2141428,Pavia,0
2141428,Pisa,0
2141428,Poppi,0
2141428,Prato,0
2141428,Princeton,0
2141428,Providence,0
2141428,Queensferry,0
2141428,Ravenna,0
2141428,Rhodes,0
2141428,Riga,0
2141428,Rio de Janeiro,0
2141428,Rome,0
2141428,San Casciano in Val di Pesa,0
2141428,San Gimignano,0
2141428,San Marino,0
2141428,Santiago de Compostela,0
2141428,Sassari,0
2141428,Savona,0
2141428,Schweinfurt,0
2141428,Siena,0
2141428,Skirling,0
2141428,Sonning,0
2141428,South Hadley,0
2141428,St Petersburg,0
2141428,Stanford,0
2141428,Stowe,0
2141428,Stuttgart,0
2141428,Sudbury,0
2141428,Thenford,0
2141428,Tokyo,0
2141428,Tours,0
2141428,Treia,0
2141428,Treviso,0
2141428,Trieste,0
2141428,Trivignano,0
2141428,Turin,0
2141428,University of Notre Dame,0
2141428,Uppsala,0
2141428,Urbana,0
2141428,Vatican City,1
2141428,Venice,0
2141428,Verona,0
2141428,Vienna,0
2141428,Washington,0
2141428,Wellesley,0
2141428,Williamstown,0
2141428,Woodstock,0
2141428,Worcester,0
2141428,Wroclaw,0
2141428,Zurich,0
2141433,Althorp,0
2141433,Amsterdam,0
2141433,Arezzo,0
2141433,Athens,0
2141433,Augsburg,0
2141433,Baltimore,0
2141433,Barcelona,0
2141433,Barga,0
2141433,Berlin,0
2141433,Besançon,0
2141433,Bibbiena,0
2141433,Blenheim Palace,0
2141433,Bloomington,0
2141433,Bologna,0
2141433,Boston,0
2141433,Brunswick,0
2141433,Brussels,0
2141433,Camaldoli,0
2141433,Cambridge,0
2141433,Cambrils,0
2141433,Capaccio,0
2141433,Carpentras,0
2141433,Castiglione,0
2141433,Charlottesville,0
2141433,Chatsworth House,0
2141433,Chicago,0
2141433,Chiusa di Pesio,0
2141433,Cincinnati,0
2141433,Claremont,0
2141433,Cologne,0
2141433,Cologny,0
2141433,Copenhagen,0
2141433,Crowan,0
2141433,Dresden,0
2141433,Dunecht,0
2141433,East of England,0
2141433,Edensor,0
2141433,Edinburgh,0
2141433,England,0
2141433,Europe,0
2141433,Euston,0
2141433,Figline Valdarno,0
2141433,Florence,1
2141433,Fosbury,0
2141433,Frankfurt am Main,0
2141433,Fratta Polesine,0
2141433,Gemeente Amsterdam,0
2141433,Gemeente Den Haag,0
2141433,Geneva,0
2141433,Genoa,0
2141433,Glasgow,0
2141433,Hamburg,0
2141433,Hanover,0
2141433,Iecava,0
2141433,Italy,0
2141433,Ithaca,0
2141433,Jenkintown,0
2141433,Kew,0
2141433,Koper,0
2141433,Latrobe,0
2141433,Leipzig,0
2141433,Livorno,0
2141433,Liège,0
2141433,London,0
2141433,Los Angeles,0
2141433,Lucca,0
2141433,Ludwigsburg,0
2141433,Lviv,0
2141433,Maldon,0
2141433,Manchester,0
2141433,Marseille,0
2141433,Merthyr Mawr,0
2141433,Middletown,0
2141433,Milan,0
2141433,Minsk,0
2141433,Modena,0
2141433,Moscow,0
2141433,Munich,0
2141433,Mönchengladbach,0
2141433,Nancy,0
2141433,Naples,0
2141433,Narford,0
2141433,New Haven,0
2141433,New Rochelle,0
2141433,New York,0
2141433,Newport,0
2141433,NoInfo,3
2141433,Novara,0
2141433,Oakland,0
2141433,Oswestry,0
2141433,Oxford,0
2141433,Palermo,0
2141433,Paris,0
2141433,Parma,0
2141433,Pavia,0
2141433,Pisa,0
2141433,Poppi,0
2141433,Prato,0
2141433,Princeton,0
2141433,Providence,0
2141433,Queensferry,0
2141433,Ravenna,0
2141433,Rhodes,0
2141433,Riga,0
2141433,Rio de Janeiro,0
2141433,Rome,1
2141433,San Casciano in Val di Pesa,0
2141433,San Gimignano,0
2141433,San Marino,0
2141433,Santiago de Compostela,0
2141433,Sassari,0
2141433,Savona,0
2141433,Schweinfurt,0
2141433,Siena,0
2141433,Skirling,0
2141433,Sonning,0
2141433,South Hadley,0
2141433,St Petersburg,0
2141433,Stanford,0
2141433,Stowe,0
2141433,Stuttgart,0
2141433,Sudbury,0
2141433,Thenford,0
2141433,Tokyo,0
2141433,Tours,0
2141433,Treia,0
2141433,Treviso,0
2141433,Trieste,0
2141433,Trivignano,0
2141433,Turin,0
2141433,University of Notre Dame,0
2141433,Uppsala,0
2141433,Urbana,0
2141433,Vatican City,1
2141433,Venice,0
2141433,Verona,0
2141433,Vienna,0
2141433,Washington,0
2141433,Wellesley,0
2141433,Williamstown,0
2141433,Woodstock,0
2141433,Worcester,0
2141433,Wroclaw,0
2141433,Zurich,0
2141434,Althorp,0
2141434,Amsterdam,0
2141434,Arezzo,0
2141434,Athens,0
2141434,Augsburg,0
2141434,Baltimore,0
2141434,Barcelona,0
2141434,Barga,0
2141434,Berlin,0
2141434,Besançon,0
2141434,Bibbiena,0
2141434,Blenheim Palace,0
2141434,Bloomington,0
2141434,Bologna,0
2141434,Boston,0
2141434,Brunswick,0
2141434,Brussels,0
2141434,Camaldoli,0
2141434,Cambridge,0
2141434,Cambrils,0
2141434,Capaccio,0
2141434,Carpentras,0
2141434,Castiglione,0
2141434,Charlottesville,0
2141434,Chatsworth House,0
2141434,Chicago,0
2141434,Chiusa di Pesio,0
2141434,Cincinnati,0
2141434,Claremont,0
2141434,Cologne,0
2141434,Cologny,0
2141434,Copenhagen,0
2141434,Crowan,0
2141434,Dresden,0
2141434,Dunecht,0
2141434,East of England,0
2141434,Edensor,0
2141434,Edinburgh,0
2141434,England,0
2141434,Europe,0
2141434,Euston,0
2141434,Figline Valdarno,0
2141434,Florence,1
2141434,Fosbury,0
2141434,Frankfurt am Main,0
2141434,Fratta Polesine,0
2141434,Gemeente Amsterdam,0
2141434,Gemeente Den Haag,0
2141434,Geneva,0
2141434,Genoa,0
2141434,Glasgow,0
2141434,Hamburg,0
2141434,Hanover,0
2141434,Iecava,0
2141434,Italy,0
2141434,Ithaca,0
2141434,Jenkintown,0
2141434,Kew,0
2141434,Koper,0
2141434,Latrobe,0
2141434,Leipzig,0
2141434,Livorno,0
2141434,Liège,0
2141434,London,0
2141434,Los Angeles,0
2141434,Lucca,0
2141434,Ludwigsburg,0
2141434,Lviv,0
2141434,Maldon,0
2141434,Manchester,0
2141434,Marseille,0
2141434,Merthyr Mawr,0
2141434,Middletown,0
2141434,Milan,0
2141434,Minsk,0
2141434,Modena,0
2141434,Moscow,0
2141434,Munich,0
2141434,Mönchengladbach,0
2141434,Nancy,0
2141434,Naples,0
2141434,Narford,0
2141434,New Haven,0
2141434,New Rochelle,0
2141434,New York,0
2141434,Newport,0
2141434,NoInfo,3
2141434,Novara,0
2141434,Oakland,0
2141434,Oswestry,0
2141434,Oxford,0
2141434,Palermo,0
2141434,Paris,0
2141434,Parma,0
2141434,Pavia,0
2141434,Pisa,0
2141434,Poppi,0
2141434,Prato,0
2141434,Princeton,0
2141434,Providence,0
2141434,Queensferry,0
2141434,Ravenna,0
2141434,Rhodes,0
2141434,Riga,0
2141434,Rio de Janeiro,0
2141434,Rome,1
2141434,San Casciano in Val di Pesa,1
2141434,San Gimignano,0
2141434,San Marino,0
2141434,Santiago de Compostela,0
2141434,Sassari,0
2141434,Savona,0
2141434,Schweinfurt,0
2141434,Siena,0
2141434,Skirling,0
2141434,Sonning,0
2141434,South Hadley,0
2141434,St Petersburg,0
2141434,Stanford,0
2141434,Stowe,0
2141434,Stuttgart,0
2141434,Sudbury,0
2141434,Thenford,0
2141434,Tokyo,0
2141434,Tours,0
2141434,Treia,0
2141434,Treviso,0
2141434,Trieste,0
2141434,Trivignano,0
2141434,Turin,0
2141434,University of Notre Dame,0
2141434,Uppsala,0
2141434,Urbana,0
2141434,Vatican City,1
2141434,Venice,0
2141434,Verona,0
2141434,Vienna,0
2141434,Washington,0
2141434,Wellesley,0
2141434,Williamstown,0
2141434,Woodstock,0
2141434,Worcester,0
2141434,Wroclaw,0
2141434,Zurich,0
2141439,Althorp,0
2141439,Amsterdam,0
2141439,Arezzo,0
2141439,Athens,0
2141439,Augsburg,0
2141439,Baltimore,0
2141439,Barcelona,0
2141439,Barga,0
2141439,Berlin,0
2141439,Besançon,0
2141439,Bibbiena,0
2141439,Blenheim Palace,0
2141439,Bloomington,0
2141439,Bologna,0
2141439,Boston,0
2141439,Brunswick,0
2141439,Brussels,0
2141439,Camaldoli,0
2141439,Cambridge,0
2141439,Cambrils,0
2141439,Capaccio,0
2141439,Carpentras,0
2141439,Castiglione,0
2141439,Charlottesville,0
2141439,Chatsworth House,0
2141439,Chicago,0
2141439,Chiusa di Pesio,0
2141439,Cincinnati,0
2141439,Claremont,0
2141439,Cologne,0
2141439,Cologny,0
2141439,Copenhagen,0
2141439,Crowan,0
2141439,Dresden,0
2141439,Dunecht,0
2141439,East of England,0
2141439,Edensor,0
2141439,Edinburgh,0
2141439,England,0
2141439,Europe,0
2141439,Euston,0
2141439,Figline Valdarno,0
2141439,Florence,1
2141439,Fosbury,0
2141439,Frankfurt am Main,0
2141439,Fratta Polesine,0
2141439,Gemeente Amsterdam,0
2141439,Gemeente Den Haag,0
2141439,Geneva,0
2141439,Genoa,0
2141439,Glasgow,0
2141439,Hamburg,0
2141439,Hanover,0
2141439,Iecava,0
2141439,Italy,0
2141439,Ithaca,1
2141439,Jenkintown,0
2141439,Kew,0
2141439,Koper,0
2141439,Latrobe,0
2141439,Leipzig,0
2141439,Livorno,0
2141439,Liège,0
2141439,London,0
2141439,Los Angeles,0
2141439,Lucca,0
2141439,Ludwigsburg,0
2141439,Lviv,0
2141439,Maldon,0
2141439,Manchester,0
2141439,Marseille,0
2141439,Merthyr Mawr,0
2141439,Middletown,0
2141439,Milan,0
2141439,Minsk,0
2141439,Modena,0
2141439,Moscow,0
2141439,Munich,0
2141439,Mönchengladbach,0
2141439,Nancy,0
2141439,Naples,0
2141439,Narford,0
2141439,New Haven,0
2141439,New Rochelle,0
2141439,New York,0
2141439,Newport,0
2141439,NoInfo,0
2141439,Novara,0
2141439,Oakland,0
2141439,Oswestry,0
2141439,Oxford,0
2141439,Palermo,0
2141439,Paris,0
2141439,Parma,0
2141439,Pavia,0
2141439,Pisa,0
2141439,Poppi,0
2141439,Prato,0
2141439,Princeton,0
2141439,Providence,0
2141439,Queensferry,0
2141439,Ravenna,0
2141439,Rhodes,0
2141439,Riga,0
2141439,Rio de Janeiro,0
2141439,Rome,0
2141439,San Casciano in Val di Pesa,0
2141439,San Gimignano,0
2141439,San Marino,0
2141439,Santiago de Compostela,0
2141439,Sassari,0
2141439,Savona,0
2141439,Schweinfurt,0
2141439,Siena,0
2141439,Skirling,0
2141439,Sonning,0
2141439,South Hadley,0
2141439,St Petersburg,0
2141439,Stanford,0
2141439,Stowe,0
2141439,Stuttgart,0
2141439,Sudbury,0
2141439,Thenford,0
2141439,Tokyo,0
2141439,Tours,0
2141439,Treia,0
2141439,Treviso,0
2141439,Trieste,0
2141439,Trivignano,0
2141439,Turin,0
2141439,University of Notre Dame,0
2141439,Uppsala,0
2141439,Urbana,0
2141439,Vatican City,0
2141439,Venice,0
2141439,Verona,0
2141439,Vienna,0
2141439,Washington,0
2141439,Wellesley,0
2141439,Williamstown,0
2141439,Woodstock,0
2141439,Worcester,0
2141439,Wroclaw,0
2141439,Zurich,0
2141440,Althorp,0
2141440,Amsterdam,0
2141440,Arezzo,0
2141440,Athens,0
2141440,Augsburg,0
2141440,Baltimore,0
2141440,Barcelona,0
2141440,Barga,0
2141440,Berlin,0
2141440,Besançon,0
2141440,Bibbiena,0
2141440,Blenheim Palace,0
2141440,Bloomington,1
2141440,Bologna,0
2141440,Boston,0
2141440,Brunswick,0
2141440,Brussels,0
2141440,Camaldoli,0
2141440,Cambridge,0
2141440,Cambrils,0
2141440,Capaccio,0
2141440,Carpentras,0
2141440,Castiglione,0
2141440,Charlottesville,0
2141440,Chatsworth House,0
2141440,Chicago,0
2141440,Chiusa di Pesio,0
2141440,Cincinnati,0
2141440,Claremont,0
2141440,Cologne,0
2141440,Cologny,0
2141440,Copenhagen,0
2141440,Crowan,0
2141440,Dresden,0
2141440,Dunecht,0
2141440,East of England,0
2141440,Edensor,0
2141440,Edinburgh,0
2141440,England,0
2141440,Europe,0
2141440,Euston,0
2141440,Figline Valdarno,0
2141440,Florence,1
2141440,Fosbury,0
2141440,Frankfurt am Main,0
2141440,Fratta Polesine,0
2141440,Gemeente Amsterdam,0
2141440,Gemeente Den Haag,0
2141440,Geneva,0
2141440,Genoa,0
2141440,Glasgow,0
2141440,Hamburg,0
2141440,Hanover,0
2141440,Iecava,0
2141440,Italy,0
2141440,Ithaca,0
2141440,Jenkintown,0
2141440,Kew,0
2141440,Koper,0
2141440,Latrobe,0
2141440,Leipzig,0
2141440,Livorno,0
2141440,Liège,0
2141440,London,0
2141440,Los Angeles,0
2141440,Lucca,0
2141440,Ludwigsburg,0
2141440,Lviv,0
2141440,Maldon,0
2141440,Manchester,0
2141440,Marseille,0
2141440,Merthyr Mawr,0
2141440,Middletown,0
2141440,Milan,0
2141440,Minsk,0
2141440,Modena,0
2141440,Moscow,0
2141440,Munich,0
2141440,Mönchengladbach,0
2141440,Nancy,0
2141440,Naples,0
2141440,Narford,0
2141440,New Haven,0
2141440,New Rochelle,0
2141440,New York,0
2141440,Newport,0
2141440,NoInfo,0
2141440,Novara,0
2141440,Oakland,0
2141440,Oswestry,0
2141440,Oxford,0
2141440,Palermo,0
2141440,Paris,0
2141440,Parma,0
2141440,Pavia,0
2141440,Pisa,0
2141440,Poppi,0
2141440,Prato,0
2141440,Princeton,0
2141440,Providence,0
2141440,Queensferry,0
2141440,Ravenna,0
2141440,Rhodes,0
2141440,Riga,0
2141440,Rio de Janeiro,0
2141440,Rome,0
2141440,San Casciano in Val di Pesa,0
2141440,San Gimignano,0
2141440,San Marino,0
2141440,Santiago de Compostela,0
2141440,Sassari,0
2141440,Savona,0
2141440,Schweinfurt,0
2141440,Siena,0
2141440,Skirling,0
2141440,Sonning,0
2141440,South Hadley,0
2141440,St Petersburg,0
2141440,Stanford,0
2141440,Stowe,0
2141440,Stuttgart,0
2141440,Sudbury,0
2141440,Thenford,0
2141440,Tokyo,0
2141440,Tours,0
2141440,Treia,0
2141440,Treviso,0
2141440,Trieste,0
2141440,Trivignano,0
2141440,Turin,0
2141440,University of Notre Dame,0
2141440,Uppsala,0
2141440,Urbana,0
2141440,Vatican City,0
2141440,Venice,0
2141440,Verona,0
2141440,Vienna,0
2141440,Washington,0
2141440,Wellesley,0
2141440,Williamstown,0
2141440,Woodstock,0
2141440,Worcester,0
2141440,Wroclaw,0
2141440,Zurich,0
2141444,Althorp,0
2141444,Amsterdam,0
2141444,Arezzo,0
2141444,Athens,0
2141444,Augsburg,0
2141444,Baltimore,0
2141444,Barcelona,0
2141444,Barga,0
2141444,Berlin,0
2141444,Besançon,0
2141444,Bibbiena,0
2141444,Blenheim Palace,0
2141444,Bloomington,0
2141444,Bologna,0
2141444,Boston,0
2141444,Brunswick,0
2141444,Brussels,0
2141444,Camaldoli,0
2141444,Cambridge,0
2141444,Cambrils,0
2141444,Capaccio,0
2141444,Carpentras,0
2141444,Castiglione,0
2141444,Charlottesville,0
2141444,Chatsworth House,0
2141444,Chicago,0
2141444,Chiusa di Pesio,0
2141444,Cincinnati,0
2141444,Claremont,0
2141444,Cologne,0
2141444,Cologny,0
2141444,Copenhagen,0
2141444,Crowan,0
2141444,Dresden,0
2141444,Dunecht,0
2141444,East of England,0
2141444,Edensor,0
2141444,Edinburgh,0
2141444,England,0
2141444,Europe,0
2141444,Euston,0
2141444,Figline Valdarno,0
2141444,Florence,2
2141444,Fosbury,0
2141444,Frankfurt am Main,0
2141444,Fratta Polesine,0
2141444,Gemeente Amsterdam,0
2141444,Gemeente Den Haag,0
2141444,Geneva,0
2141444,Genoa,0
2141444,Glasgow,0
2141444,Hamburg,0
2141444,Hanover,0
2141444,Iecava,0
2141444,Italy,0
2141444,Ithaca,0
2141444,Jenkintown,0
2141444,Kew,0
2141444,Koper,0
2141444,Latrobe,0
2141444,Leipzig,0
2141444,Livorno,0
2141444,Liège,0
2141444,London,0
2141444,Los Angeles,0
2141444,Lucca,0
2141444,Ludwigsburg,0
2141444,Lviv,0
2141444,Maldon,0
2141444,Manchester,0
2141444,Marseille,0
2141444,Merthyr Mawr,0
2141444,Middletown,0
2141444,Milan,0
2141444,Minsk,0
2141444,Modena,0
2141444,Moscow,0
2141444,Munich,0
2141444,Mönchengladbach,0
2141444,Nancy,0
2141444,Naples,0
2141444,Narford,0
2141444,New Haven,0
2141444,New Rochelle,0
2141444,New York,0
2141444,Newport,0
2141444,NoInfo,3
2141444,Novara,0
2141444,Oakland,0
2141444,Oswestry,0
2141444,Oxford,0
2141444,Palermo,1
2141444,Paris,0
2141444,Parma,0
2141444,Pavia,0
2141444,Pisa,0
2141444,Poppi,0
2141444,Prato,0
2141444,Princeton,0
2141444,Providence,0
2141444,Queensferry,0
2141444,Ravenna,0
2141444,Rhodes,0
2141444,Riga,0
2141444,Rio de Janeiro,0
2141444,Rome,0
2141444,San Casciano in Val di Pesa,0
2141444,San Gimignano,0
2141444,San Marino,0
2141444,Santiago de Compostela,0
2141444,Sassari,0
2141444,Savona,0
2141444,Schweinfurt,0
2141444,Siena,0
2141444,Skirling,0
2141444,Sonning,0
2141444,South Hadley,0
2141444,St Petersburg,0
2141444,Stanford,0
2141444,Stowe,0
2141444,Stuttgart,0
2141444,Sudbury,0
2141444,Thenford,0
2141444,Tokyo,0
2141444,Tours,0
2141444,Treia,0
2141444,Treviso,0
2141444,Trieste,0
2141444,Trivignano,0
2141444,Turin,0
2141444,University of Notre Dame,0
2141444,Uppsala,0
2141444,Urbana,0
2141444,Vatican City,0
2141444,Venice,0
2141444,Verona,0
2141444,Vienna,0
2141444,Washington,0
2141444,Wellesley,0
2141444,Williamstown,0
2141444,Woodstock,0
2141444,Worcester,0
2141444,Wroclaw,0
2141444,Zurich,0
2141456,Althorp,0
2141456,Amsterdam,0
2141456,Arezzo,0
2141456,Athens,0
2141456,Augsburg,0
2141456,Baltimore,0
2141456,Barcelona,0
2141456,Barga,0
2141456,Berlin,0
2141456,Besançon,0
2141456,Bibbiena,0
2141456,Blenheim Palace,0
2141456,Bloomington,0
2141456,Bologna,0
2141456,Boston,0
2141456,Brunswick,0
2141456,Brussels,0
2141456,Camaldoli,0
2141456,Cambridge,0
2141456,Cambrils,0
2141456,Capaccio,0
2141456,Carpentras,0
2141456,Castiglione,0
2141456,Charlottesville,0
2141456,Chatsworth House,0
2141456,Chicago,0
2141456,Chiusa di Pesio,0
2141456,Cincinnati,0
2141456,Claremont,0
2141456,Cologne,0
2141456,Cologny,0
2141456,Copenhagen,0
2141456,Crowan,0
2141456,Dresden,0
2141456,Dunecht,0
2141456,East of England,0
2141456,Edensor,0
2141456,Edinburgh,0
2141456,England,0
2141456,Europe,0
2141456,Euston,0
2141456,Figline Valdarno,0
2141456,Florence,1
2141456,Fosbury,0
2141456,Frankfurt am Main,0
2141456,Fratta Polesine,0
2141456,Gemeente Amsterdam,0
2141456,Gemeente Den Haag,0
2141456,Geneva,0
2141456,Genoa,0
2141456,Glasgow,0
2141456,Hamburg,0
2141456,Hanover,0
2141456,Iecava,0
2141456,Italy,0
2141456,Ithaca,0
2141456,Jenkintown,0
2141456,Kew,0
2141456,Koper,0
2141456,Latrobe,0
2141456,Leipzig,0
2141456,Livorno,0
2141456,Liège,0
2141456,London,0
2141456,Los Angeles,0
2141456,Lucca,0
2141456,Ludwigsburg,0
2141456,Lviv,0
2141456,Maldon,0
2141456,Manchester,0
2141456,Marseille,0
2141456,Merthyr Mawr,0
2141456,Middletown,0
2141456,Milan,0
2141456,Minsk,0
2141456,Modena,0
2141456,Moscow,0
2141456,Munich,0
2141456,Mönchengladbach,0
2141456,Nancy,0
2141456,Naples,0
2141456,Narford,0
2141456,New Haven,0
2141456,New Rochelle,0
2141456,New York,0
2141456,Newport,0
2141456,NoInfo,3
2141456,Novara,0
2141456,Oakland,0
2141456,Oswestry,0
2141456,Oxford,0
2141456,Palermo,0
2141456,Paris,0
2141456,Parma,0
2141456,Pavia,0
2141456,Pisa,0
2141456,Poppi,0
2141456,Prato,0
2141456,Princeton,0
2141456,Providence,0
2141456,Queensferry,0
2141456,Ravenna,0
2141456,Rhodes,0
2141456,Riga,0
2141456,Rio de Janeiro,0
2141456,Rome,1
2141456,San Casciano in Val di Pesa,0
2141456,San Gimignano,0
2141456,San Marino,0
2141456,Santiago de Compostela,0
2141456,Sassari,0
2141456,Savona,0
2141456,Schweinfurt,0
2141456,Siena,0
2141456,Skirling,0
2141456,Sonning,0
2141456,South Hadley,0
2141456,St Petersburg,0
2141456,Stanford,0
2141456,Stowe,0
2141456,Stuttgart,0
2141456,Sudbury,0
2141456,Thenford,0
2141456,Tokyo,0
2141456,Tours,0
2141456,Treia,0
2141456,Treviso,0
2141456,Trieste,0
2141456,Trivignano,0
2141456,Turin,0
2141456,University of Notre Dame,0
2141456,Uppsala,0
2141456,Urbana,0
2141456,Vatican City,0
2141456,Venice,0
2141456,Verona,0
2141456,Vienna,0
2141456,Washington,0
2141456,Wellesley,0
2141456,Williamstown,0
2141456,Woodstock,0
2141456,Worcester,0
2141456,Wroclaw,0
2141456,Zurich,0
2141466,Althorp,0
2141466,Amsterdam,0
2141466,Arezzo,0
2141466,Athens,0
2141466,Augsburg,0
2141466,Baltimore,0
2141466,Barcelona,0
2141466,Barga,0
2141466,Berlin,0
2141466,Besançon,0
2141466,Bibbiena,0
2141466,Blenheim Palace,0
2141466,Bloomington,0
2141466,Bologna,0
2141466,Boston,0
2141466,Brunswick,0
2141466,Brussels,0
2141466,Camaldoli,0
2141466,Cambridge,2
2141466,Cambrils,0
2141466,Capaccio,0
2141466,Carpentras,0
2141466,Castiglione,0
2141466,Charlottesville,0
2141466,Chatsworth House,0
2141466,Chicago,0
2141466,Chiusa di Pesio,0
2141466,Cincinnati,0
2141466,Claremont,0
2141466,Cologne,0
2141466,Cologny,0
2141466,Copenhagen,0
2141466,Crowan,0
2141466,Dresden,0
2141466,Dunecht,0
2141466,East of England,0
2141466,Edensor,0
2141466,Edinburgh,0
2141466,England,0
2141466,Europe,0
2141466,Euston,0
2141466,Figline Valdarno,0
2141466,Florence,1
2141466,Fosbury,0
2141466,Frankfurt am Main,0
2141466,Fratta Polesine,0
2141466,Gemeente Amsterdam,0
2141466,Gemeente Den Haag,0
2141466,Geneva,0
2141466,Genoa,0
2141466,Glasgow,0
2141466,Hamburg,0
2141466,Hanover,0
2141466,Iecava,0
2141466,Italy,0
2141466,Ithaca,0
2141466,Jenkintown,0
2141466,Kew,0
2141466,Koper,0
2141466,Latrobe,0
2141466,Leipzig,0
2141466,Livorno,0
2141466,Liège,0
2141466,London,0
2141466,Los Angeles,0
2141466,Lucca,0
2141466,Ludwigsburg,0
2141466,Lviv,0
2141466,Maldon,0
2141466,Manchester,0
2141466,Marseille,0
2141466,Merthyr Mawr,0
2141466,Middletown,0
2141466,Milan,0
2141466,Minsk,0
2141466,Modena,0
2141466,Moscow,0
2141466,Munich,0
2141466,Mönchengladbach,0
2141466,Nancy,0
2141466,Naples,0
2141466,Narford,0
2141466,New Haven,0
2141466,New Rochelle,0
2141466,New York,0
2141466,Newport,0
2141466,NoInfo,0
2141466,Novara,0
2141466,Oakland,0
2141466,Oswestry,0
2141466,Oxford,0
2141466,Palermo,0
2141466,Paris,0
2141466,Parma,0
2141466,Pavia,0
2141466,Pisa,0
2141466,Poppi,0
2141466,Prato,0
2141466,Princeton,0
2141466,Providence,0
2141466,Queensferry,0
2141466,Ravenna,0
2141466,Rhodes,0
2141466,Riga,0
2141466,Rio de Janeiro,0
2141466,Rome,0
2141466,San Casciano in Val di Pesa,0
2141466,San Gimignano,0
2141466,San Marino,0
